id,budget,genres,title,popularity,release-date,revenue,rating
2059,0,"['Romance', 'Drama', 'Comedy']",Molière,4.61335,2007-01-31,0,6.7
2060,22000000,"['Thriller', 'Drama', 'Crime']",Out of the Furnace,29.230298,2013-12-06,15400000,6.5
2061,25000000,"['Drama', 'Mystery', 'Crime']",Michael Clayton,18.961323,2007-09-28,92991835,6.5
2062,0,"['Comedy', 'Drama']",My Fellow Americans,2.809378,1996-12-20,0,6.3
2063,21500000,"['Drama', 'Thriller', 'Mystery']",Arlington Road,12.819447,1999-03-19,0,7.0
2064,22000000,"['Animation', 'Adventure', 'Romance']",Metegol,14.866351,2013-07-18,24000000,6.0
2065,17000000,"['Romance', 'Comedy']",To Rome with Love,15.013386,2012-04-20,73244881,5.6
2066,18000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Firefox,8.700565,1982-06-13,70687344,5.5
2067,21000000,"['Animation', 'Comedy', 'Music']","South Park: Bigger, Longer & Uncut",27.197799,1999-06-30,0,7.1
2068,9000000,"['Comedy', 'Drama']",Death at a Funeral,20.410354,2007-02-09,46,6.9
2069,21000000,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",Teenage Mutant Ninja Turtles III,10.207065,1993-03-17,42000000,5.1
2070,32000000,"['Comedy', 'Romance']",Hardball,5.683281,2001-09-14,40222729,6.3
2071,21000000,"['Drama', 'Comedy', 'Romance']",Silver Linings Playbook,63.599973,2012-09-08,205738714,6.9
2072,21000000,"['Crime', 'Drama']",Freedom Writers,17.746981,2007-01-05,41170784,7.5
2073,0,['Drama'],For Colored Girls,1.934524,2010-11-05,37000000,7.0
2074,21000000,"['Action', 'Crime', 'Thriller']",The Transporter,34.433521,2002-10-02,43928932,6.6
2075,20000000,"['Drama', 'Action']",Never Back Down,26.21425,2008-03-04,41627431,6.4
2076,21000000,"['Horror', 'Thriller', 'Science Fiction']",The Rage: Carrie 2,4.781538,1999-03-11,17762705,5.1
2077,17000000,"['Drama', 'Comedy', 'Romance']",Away We Go,10.13559,2009-06-05,14899417,6.7
2078,21000000,"['Drama', 'Comedy']",Swing Vote,5.815881,2008-08-01,17600000,5.8
2079,21000000,"['Romance', 'Drama']",Moonlight Mile,8.982335,2002-09-09,10011050,6.5
2080,30000000,"['Drama', 'Thriller', 'Mystery']",Tinker Tailor Soldier Spy,33.649652,2011-09-16,0,6.6
2081,0,"['Drama', 'Comedy', 'Romance']",Molly,2.636193,1999-10-22,0,5.5
2082,21000000,['Drama'],The Beaver,13.847872,2011-02-11,970816,6.3
2083,35000000,['Comedy'],The Best Little Whorehouse in Texas,4.189378,1982-07-23,69701637,5.9
2084,15000000,"['Action', 'Thriller', 'Science Fiction', 'Horror']",eXistenZ,21.928025,1999-04-14,2856712,6.7
2085,18000000,"['Adventure', 'Action']",Raiders of the Lost Ark,68.159596,1981-06-12,389925971,7.7
2086,18000000,"['Comedy', 'Family', 'Adventure', 'Crime']",Home Alone 2: Lost in New York,81.487685,1992-11-19,358991681,6.3
2087,20000000,"['Science Fiction', 'Drama']",Close Encounters of the Third Kind,52.456505,1977-11-16,303788635,7.2
2088,38000000,"['Horror', 'Thriller']",Pulse,9.662715,2006-08-11,29907685,5.0
2089,20000000,"['Action', 'Comedy', 'Crime']",Beverly Hills Cop II,25.28436,1987-05-18,299965036,6.1
2090,20000000,['Comedy'],Bringing Down the House,8.351385,2003-03-07,132675402,5.4
2091,19000000,"['Crime', 'Drama', 'Thriller']",The Silence of the Lambs,18.174804,1991-02-01,272742922,8.1
2092,20000000,"['Music', 'Comedy']",Wayne's World,21.815122,1992-02-14,121697323,6.5
2093,20000000,"['Comedy', 'Documentary', 'Action']",Jackass 3D,20.99174,2010-10-15,117224271,6.4
2094,20000000,"['Horror', 'Thriller']",Jaws 2,19.636044,1978-06-16,187884007,5.9
2095,20000000,"['Adventure', 'Comedy', 'Family']",Beverly Hills Chihuahua,12.25264,2008-10-03,149281606,4.9
2096,13000000,"['Horror', 'Thriller']",The Conjuring,49.975409,2013-07-18,318000141,7.4
2097,32000000,"['Adventure', 'Comedy', 'Family', 'Romance']",Are We There Yet?,13.590677,2005-01-20,97918663,5.2
2098,20000000,['Comedy'],Tammy,21.657563,2014-07-02,100525432,5.0
2099,35000000,"['Comedy', 'Music']",School of Rock,43.057323,2003-10-03,131282949,6.7
2100,18000000,"['Action', 'Fantasy']",Mortal Kombat,16.470895,1995-08-18,122195920,5.4
2101,37000000,['Comedy'],White Chicks,28.703007,2004-06-23,113086475,6.3
2102,20000000,"['Comedy', 'Drama']",The Descendants,40.903931,2011-09-09,177243185,6.7
2103,20000000,"['Adventure', 'Family', 'Drama', 'Comedy']",Holes,22.001408,2003-04-18,0,6.7
2104,0,"['Drama', 'Family', 'Romance']",The Last Song,23.139971,2010-03-31,0,6.9
2105,20000000,"['Drama', 'History']",12 Years a Slave,95.9229,2013-10-18,187000000,7.9
2106,20000000,"['Drama', 'Romance', 'Comedy', 'Music']",Drumline,4.748929,2002-12-13,57588485,6.2
2107,20000000,"['Comedy', 'Romance']",Why Did I Get Married Too?,2.986286,2010-04-02,60072596,6.1
2108,20000000,"['Fantasy', 'Drama', 'Romance']",Edward Scissorhands,47.51363,1990-12-05,53000000,7.5
2109,20000000,"['Drama', 'Romance']",Me Before You,53.161905,2016-06-02,207945075,7.6
2110,0,"['Drama', 'Comedy', 'Crime']",Madea's Witness Protection,7.050951,2012-06-29,0,5.9
2111,1800000,"['Action', 'Crime', 'Thriller']",The French Connection,15.978136,1971-10-09,41158757,7.4
2112,20000000,['Comedy'],Bad Moms,42.512296,2016-07-28,183936074,6.3
2113,20000000,['Comedy'],Date Movie,10.098722,2006-02-17,48548426,3.6
2114,20000000,"['Adventure', 'Fantasy', 'Animation', 'Family']",Return to Never Land,15.341196,2002-02-14,109862682,6.1
2115,20000000,"['History', 'Drama']",Selma,29.023184,2014-12-25,66787908,7.4
2116,20000000,"['Family', 'Animation', 'Adventure']",The Jungle Book 2,19.819893,2003-02-07,135680000,5.6
2117,20000000,"['Thriller', 'Horror', 'Drama', 'Mystery']",Boogeyman,11.62423,2005-02-04,67192859,4.6
2118,20000000,"['Thriller', 'Drama', 'Mystery']",Premonition,22.049787,2007-02-08,84146832,5.8
2119,30000000,"['Animation', 'Family']",The Tigger Movie,9.829859,2000-02-11,45554533,6.3
2120,20000000,"['Horror', 'Thriller', 'Mystery']",Orphan,29.295801,2009-07-24,41596251,6.7
2121,20000000,"['Adventure', 'Drama', 'Family']",Max,14.136476,2015-06-26,43967255,6.8
2122,20000000,"['Action', 'Adventure', 'Comedy']",Epic Movie,6.064638,2007-01-25,86865564,3.2
2123,20000000,"['Drama', 'Thriller', 'History']",Spotlight,41.503588,2015-11-06,88346473,7.8
2124,20000000,"['Drama', 'Crime', 'Thriller']",Lakeview Terrace,20.495749,2008-09-19,27640028,5.9
2125,20000000,"['Horror', 'Thriller']",The Grudge 2,13.906944,2006-10-13,39143839,5.2
2126,20000000,"['Comedy', 'Drama', 'Romance']",How Stella Got Her Groove Back,2.003047,1998-08-14,37672350,6.0
2127,0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",Bill & Ted's Bogus Journey,11.349664,1991-07-19,0,5.9
2128,20000000,"['Comedy', 'Drama', 'Romance', 'Thriller']",Man of the Year,11.203335,2006-10-09,41237648,5.8
2129,20000000,"['Adventure', 'Family', 'Science Fiction', 'Action']",The Black Hole,8.265317,1979-12-18,35841901,6.1
2130,20000000,"['Crime', 'Drama', 'Thriller']",The American,18.632156,2010-08-31,65464324,5.8
2131,20000000,['Drama'],Selena,6.92592,1997-03-21,60000000,7.0
2132,20000000,"['Horror', 'Comedy']",Vampires Suck,17.165039,2010-08-18,80547866,4.2
2133,25000000,['Drama'],Babel,25.785925,2006-09-08,135330182,6.9
2134,19800000,"['Drama', 'Comedy']",This Is Where I Leave You,20.311684,2014-09-10,41296320,6.5
2135,20000000,"['Drama', 'Mystery']",Doubt,20.975165,2008-11-27,50907234,7.0
2136,32000000,"['Music', 'Adventure', 'Animation', 'Action', 'Comedy']",Team America: World Police,26.509175,2004-10-10,50907422,6.6
2137,20000000,"['Horror', 'Thriller']",Texas Chainsaw 3D,26.497025,2013-01-03,47241945,5.3
2138,0,"['Drama', 'Thriller']",Copycat,14.211699,1995-10-27,0,6.4
2139,20000000,['Comedy'],Scary Movie 5,36.819044,2013-04-11,78378744,4.6
2140,20000000,"['Drama', 'Action', 'Comedy', 'Western', 'Music']",Paint Your Wagon,7.902536,1969-10-15,31678778,6.2
2141,20000000,"['History', 'Drama']",Milk,30.909699,2008-11-26,54586584,7.1
2142,20000000,['Action'],Risen,16.663797,2016-02-19,46069568,5.7
2143,35000000,"['Horror', 'Mystery', 'Thriller']",Ghost Ship,27.724913,2002-10-25,68349884,5.3
2144,19000000,['Comedy'],A Very Harold & Kumar Christmas,17.971883,2011-11-04,35387212,6.0
2145,20000000,"['Crime', 'Drama', 'Mystery']",Wild Things,25.041992,1998-03-20,67200000,6.3
2146,0,"['Horror', 'Thriller', 'Mystery']",The Stepfather,7.924428,2009-10-16,0,5.4
2147,20000000,"['Drama', 'Thriller']",The Debt,14.857884,2010-04-11,45636368,6.3
2148,30000000,"['Comedy', 'Drama', 'Romance', 'Music']",High Fidelity,23.982956,2000-03-17,47126295,7.0
2149,20000000,"['Horror', 'Mystery', 'Thriller']",One Missed Call,12.458131,2008-01-04,0,4.7
2150,20000000,"['Drama', 'Thriller']",Eye for an Eye,3.996392,1996-01-12,0,5.8
2151,20000000,"['Thriller', 'Crime', 'Drama']",The Bank Job,30.387754,2008-02-28,64822796,6.6
2152,20000000,"['Science Fiction', 'Drama', 'Romance']",Eternal Sunshine of the Spotless Mind,56.481487,2004-03-19,72258126,7.9
2153,20000000,"['Comedy', 'Romance']",You Again,19.962713,2010-09-24,32005248,6.0
2154,20000000,"['Action', 'Crime', 'Drama', 'Thriller']",Street Kings,18.666876,2008-04-10,65569869,6.3
2155,20000000,"['Comedy', 'Action', 'Science Fiction']",The World's End,55.964605,2013-07-18,46089287,6.7
2156,0,"['Action', 'Adventure', 'Crime', 'Family', 'Mystery', 'Thriller']",Nancy Drew,5.0348,2007-06-15,0,5.8
2157,20000000,"['Fantasy', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Daybreakers,28.019226,2009-01-06,51416464,6.0
2158,20000000,"['Comedy', 'Romance']",She's Out of My League,16.176976,2010-03-11,49779728,5.9
2159,20000000,"['Adventure', 'Comedy', 'Romance']",Monte Carlo,17.237143,2011-07-01,17425000,6.0
2160,9000000,"['Horror', 'Thriller']",Stay Alive,4.34503,2006-03-24,27105095,5.3
2161,0,"['Romance', 'Action', 'Adventure', 'Western', 'Drama']",Quigley Down Under,11.360997,1990-10-17,0,6.5
2162,20000000,"['Family', 'Animation']",Alpha and Omega,12.300789,2010-09-17,39300000,5.3
2163,20000000,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",The Covenant,15.804814,2006-09-08,37597471,5.2
2164,0,"['Comedy', 'Drama']",Stick It,9.750557,2006-04-21,0,6.3
2165,40000000,"['Comedy', 'Family']",Shorts,4.100942,2009-08-21,28972508,5.1
2166,20000000,"['Fantasy', 'Drama', 'Comedy', 'Thriller']",To Die For,12.309715,1995-05-20,21284514,6.7
2167,20000000,"['Mystery', 'Adventure', 'Crime']",Nerve,62.933899,2016-07-27,83707310,7.1
2168,20000000,"['Drama', 'Western', 'Crime']",Appaloosa,16.074397,2008-09-12,20211394,6.3
2169,20000000,"['Action', 'Drama', 'Fantasy', 'Horror', 'Thriller']",Vampires,17.016284,1998-04-15,0,5.8
2170,806948,"['Drama', 'Horror', 'Thriller']",Psycho,93.067866,1960-06-16,32000000,8.2
2171,20000000,"['Romance', 'Comedy']",My Best Friend's Girl,17.145287,2008-09-19,36620508,5.4
2172,20000000,"['Drama', 'Romance']",Endless Love,27.256849,2014-02-12,34077920,6.7
2173,20000000,"['Comedy', 'Drama', 'Romance']",Georgia Rule,7.878177,2007-05-11,0,5.6
2174,20000000,['Comedy'],Under the Rainbow,0.173964,1981-07-31,2297493,4.9
2175,20000000,"['Adventure', 'Drama', 'Fantasy', 'Romance']",Ladyhawke,14.370111,1985-03-27,18432000,6.8
2176,20000000,"['Comedy', 'Drama', 'Family']",Simon Birch,11.090254,1998-09-11,18253415,6.5
2177,20000000,['Drama'],Reign Over Me,20.82778,2007-03-23,22222308,7.1
2178,15000000,"['Adventure', 'Drama']",Into the Wild,43.644978,2007-09-11,56255142,7.8
2179,20000000,"['Comedy', 'Drama', 'Romance']",School for Scoundrels,8.244324,2006-09-29,17807569,5.6
2180,20000000,"['Thriller', 'Horror', 'Mystery']",Silent Hill: Revelation 3D,23.292761,2012-10-10,52302796,5.0
2181,19000000,"['Horror', 'Action', 'Thriller', 'Crime']",From Dusk Till Dawn,64.181668,1996-01-19,25836616,6.9
2182,0,"['Animation', 'Family']",Pooh's Heffalump Movie,9.03154,2005-02-11,0,6.4
2183,0,"['Comedy', 'Drama', 'Romance']",Home for the Holidays,4.031585,1995-11-02,17519169,6.3
2184,20000000,"['Action', 'Comedy', 'Crime', 'Fantasy']",功夫,13.658985,2004-02-10,100914445,7.2
2185,35000000,"['Adventure', 'Comedy', 'Family']",The Country Bears,6.908351,2002-07-26,0,4.3
2186,20000000,['Drama'],The Kite Runner,10.446722,2007-10-14,73276047,7.3
2187,20000000,"['Drama', 'Crime', 'Thriller']",21 Grams,32.243357,2003-09-06,60427839,7.2
2188,20000000,"['Action', 'Drama', 'Thriller']",Paparazzi,9.149089,2004-09-03,16605763,5.8
2189,20000000,"['Comedy', 'Romance']",A Guy Thing,5.596835,2003-01-17,17432163,5.3
2190,0,"['Drama', 'Comedy', 'Romance', 'Family']",Loser,5.214408,2000-07-21,0,5.0
2191,20000000,['Documentary'],Capitalism: A Love Story,10.50098,2009-09-06,17436509,7.0
2192,20000000,"['Drama', 'History']",The Greatest Story Ever Told,3.011205,1965-02-15,15473333,6.5
2193,19500000,"['Crime', 'Drama', 'Mystery']",Secret in Their Eyes,15.012237,2015-10-14,34854990,6.2
2194,25000000,"['Action', 'Comedy']",Disaster Movie,16.238961,2008-08-29,14109284,3.0
2195,20000000,"['Action', 'Crime', 'Drama', 'Thriller']",Armored,15.21229,2009-12-04,22942221,5.5
2196,20000000,"['Comedy', 'Thriller', 'Crime', 'Action']",The Man Who Knew Too Little,6.397042,1997-11-14,13801755,6.5
2197,20000000,"['Comedy', 'Romance']",What's Your Number?,19.220789,2011-09-30,30426096,6.2
2198,20000000,"['Action', 'Thriller', 'Science Fiction']",Lockout,35.232278,2012-04-12,32204030,5.8
2199,40000000,['Comedy'],Envy,9.842771,2004-04-30,0,4.8
2200,20000000,"['Action', 'Thriller', 'Crime']",Crank: High Voltage,35.542809,2009-04-16,34560577,5.9
2201,0,"['Action', 'Comedy', 'Thriller']",Bullets Over Broadway,7.829295,1994-10-14,0,7.0
2202,20000000,['Drama'],One Night with the King,3.476925,2006-10-13,13391174,6.1
2203,30000000,"['Drama', 'Action', 'Thriller', 'Romance']",The Quiet American,5.133744,2002-11-22,27674124,6.4
2204,20000000,"['Comedy', 'Drama']",The Weather Man,14.031377,2005-10-20,12482775,6.0
2205,20000000,"['Action', 'Adventure', 'Drama', 'Thriller']",Undisputed,17.227376,2002-08-23,12398628,6.1
2206,0,"['Comedy', 'Fantasy', 'Romance']",Ghost Town,17.98817,2008-09-19,0,6.4
2207,20000000,"['Action', 'Adventure', 'Drama', 'Thriller']",12 Rounds,15.66135,2009-03-19,17280326,5.7
2208,20000000,"['Drama', 'Horror', 'Mystery']",Let Me In,19.705311,2010-10-01,24145613,6.7
2209,0,"['Adventure', 'Action', 'Comedy', 'Family']",3 Ninjas Kick Back,2.645722,1994-05-06,0,4.5
2210,0,"['Drama', 'Comedy']",Be Kind Rewind,17.662683,2008-01-20,0,6.2
2211,0,"['Comedy', 'Drama']",Mrs Henderson Presents,2.894154,2005-09-09,0,6.4
2212,20000000,"['Action', 'Thriller']",Triple 9,29.371987,2016-02-19,12639297,5.6
2213,20000000,"['Comedy', 'Drama']",Deconstructing Harry,11.352693,1997-08-26,10686841,7.3
2214,20000000,"['Comedy', 'Romance']",Three to Tango,7.553773,1999-10-22,0,5.4
2215,20000000,['Drama'],Burnt,30.477114,2015-10-02,36606743,6.3
2216,20000000,"['Comedy', 'Crime', 'Drama']",We're No Angels,9.927018,1989-12-15,0,5.6
2217,20000000,"['Music', 'Comedy', 'Romance']",Everyone Says I Love You,12.379781,1996-12-06,0,6.5
2218,20000000,"['Action', 'Crime', 'Drama', 'Thriller']",Death Sentence,12.643703,2007-08-31,16974459,6.5
2219,21000000,['Drama'],Everybody's Fine,15.440465,2009-12-04,0,6.5
2220,0,"['Comedy', 'Family']",Superbabies: Baby Geniuses 2,5.886228,2004-08-27,9109322,1.9
2221,0,"['Action', 'Comedy', 'Crime']",The Man,6.925645,2005-09-08,12382362,5.4
2222,20000000,"['Action', 'Comedy', 'Crime']",Code Name: The Cleaner,9.36146,2007-01-05,10337477,4.7
2223,20000000,['Comedy'],Connie and Carla,6.102663,2004-04-16,11341016,6.4
2224,8000000,"['Comedy', 'Drama', 'Music', 'Romance']",Sweet Charity,0.709143,1969-01-01,20000000,6.5
2225,20000000,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",Inherent Vice,45.742217,2014-12-25,11110975,6.5
2226,0,['Family'],Doogal,1.682839,2006-02-24,0,3.2
2227,20000000,"['Music', 'Drama']",Battle of the Year,8.237336,2013-09-21,16549477,5.9
2228,20000000,"['Comedy', 'Fantasy']",An American Carol,2.605374,2008-10-03,7000000,4.1
2229,12000000,"['Action', 'Crime', 'Thriller']",Machete Kills,29.072964,2013-09-12,15008161,5.3
2230,22000000,['Horror'],Willard,1.322528,2003-03-14,0,5.8
2231,0,['Comedy'],Strange Wilderness,4.961306,2008-02-01,6575282,4.7
2232,0,"['Comedy', 'Drama', 'Music']",Topsy-Turvy,8.628519,1999-09-03,0,6.7
2233,20000000,"['Comedy', 'Drama', 'War']",Little Boy,12.232048,2015-04-23,6420319,7.0
2234,15000000,"['Drama', 'Thriller']",A Dangerous Method,27.133277,2011-09-30,27462041,6.2
2235,8700000,"['Animation', 'Science Fiction', 'Thriller']",A Scanner Darkly,26.093043,2006-05-25,7659918,6.8
2236,0,['Drama'],Chasing Mavericks,13.621201,2012-10-25,0,7.0
2237,20000000,"['Action', 'Fantasy', 'Horror', 'Thriller']",Alone in the Dark,9.292987,2005-01-28,10442808,3.1
2238,20000000,"['Comedy', 'Drama', 'Family', 'Music']",Bandslam,7.716606,2009-08-06,5210988,5.4
2239,20000000,"['Drama', 'Mystery', 'Thriller']",Birth,7.698075,2004-09-08,0,5.9
2240,20000000,"['Crime', 'Drama', 'Thriller']",A Most Violent Year,37.629309,2014-12-30,12007070,6.5
2241,0,"['Drama', 'Romance', 'War', 'History']",Passchendaele,2.405911,2008-10-17,0,6.3
2242,0,['Drama'],Flash of Genius,3.350297,2008-09-07,0,6.3
2243,20000000,"['Drama', 'Music']",I'm Not There.,13.032308,2007-10-01,4001121,6.6
2244,20000000,"['Action', 'Thriller']",The Cold Light of Day,15.131867,2012-04-04,16863583,4.8
2245,20000000,"['Adventure', 'Comedy', 'Drama', 'Romance']",The Brothers Bloom,10.218307,2008-09-09,5530764,6.8
2246,21000000,['Drama'],"Synecdoche, New York",12.761176,2008-10-24,0,7.4
2247,26500000,"['Adventure', 'Fantasy', 'Animation']",もののけ姫,60.732738,1997-07-12,159375308,8.2
2248,0,"['Comedy', 'Drama', 'Foreign']",Bon voyage,0.49446,2003-04-16,0,5.7
2249,0,"['Comedy', 'Music']",Can't Stop the Music,6.574285,1980-06-20,0,4.9
2250,2000000,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",The Proposition,14.617944,2005-10-06,5048693,7.1
2251,20000000,['Drama'],My All American,3.102987,2015-11-13,0,6.8
2252,20000000,['Comedy'],Marci X,5.65327,2003-08-22,1675706,3.3
2253,20000000,"['Action', 'Science Fiction', 'Thriller']",Equilibrium,44.566609,2002-12-06,5359645,6.9
2254,40000000,"['Drama', 'War']",黃石的孩子,8.978408,2008-07-03,7400000,6.5
2255,0,"['Drama', 'Action', 'Thriller', 'Crime']",The Yards,10.150993,2000-04-27,0,6.0
2256,0,['Family'],The Oogieloves in the Big Balloon Adventure,0.28576,2012-08-29,0,2.2
2257,10000000,"['Drama', 'Romance']",By the Sea,11.267676,2015-11-12,3727746,5.4
2258,20000000,"['Animation', 'Fantasy', 'Science Fiction']",Steamboy,9.129808,2004-07-17,0,6.4
2259,0,['Drama'],The Game of Their Lives,2.013405,2005-01-01,0,5.8
2260,0,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']",All Good Things,20.086645,2010-12-03,0,5.9
2261,20000000,['Adventure'],Rapa Nui,3.581906,1994-09-09,305070,6.2
2262,0,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Science Fiction']",長江七號,12.373248,2008-01-30,47301471,6.1
2263,0,"['Comedy', 'Fantasy']",Les Visiteurs 2 : Les Couloirs du temps,12.283025,1998-02-11,0,5.8
2264,20000000,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",Dylan Dog: Dead of Night,10.617236,2011-03-16,4634062,4.5
2265,20000000,"['Drama', 'Thriller']",People I Know,6.377308,2002-11-21,0,5.5
2266,20000000,"['Drama', 'Fantasy']",The Tempest,3.620537,2010-12-10,346594,6.0
2267,0,"['Horror', 'Mystery', 'Thriller']",Regression,27.215666,2015-10-01,17671101,5.3
2268,0,"['Action', 'History', 'Drama']",三国之见龙卸甲,4.127155,2008-04-03,0,6.6
2269,20000000,"['Crime', 'Drama', 'Thriller']",Butterfly on a Wheel,13.118983,2007-07-27,0,6.3
2270,20000000,"['Comedy', 'Animation', 'Adventure', 'Family']",Zambezia,14.182301,2012-06-05,0,5.3
2271,0,"['Drama', 'History']",ராமானுஜன்,0.416179,2014-07-11,0,5.0
2272,0,['Animation'],Dwegons,0.485405,2014-01-24,0,0.5
2273,20000000,['Drama'],Hands of Stone,7.444189,2016-08-26,0,6.1
2274,20000000,['Thriller'],Survivor,33.625477,2015-05-21,0,5.4
2275,27220000,"['Thriller', 'Crime']",The Frozen Ground,28.060472,2013-07-18,5496951,6.1
2276,19400000,"['Drama', 'Romance']",The Painted Veil,20.746932,2006-12-09,0,7.1
